frac;inteiras;filename;nodes;lb;ub;root;time;status;heuristica;valor
rand-4-200-200-25-2.dssp;1;-15.000000;100000000000000000000.000000;-15.000000;300.000555;2;4.000000;VNS
rand-4-200-200-5-1.dssp;1;-2.000000;100000000000000000000.000000;-2.000000;300.000219;2;3.000000;VNS
rand-4-200-200-5-2.dssp;1;-2.000000;100000000000000000000.000000;-2.000000;300.000137;2;2.000000;VNS
rand-4-250-250-10-1.dssp;1;-5.333333;100000000000000000000.000000;-5.333333;300.000136;2;4.000000;VNS
rand-4-250-250-10-2.dssp;1;-5.333333;100000000000000000000.000000;-5.333333;300.000155;2;3.000000;VNS
rand-4-250-250-15-1.dssp;1;-9.000000;100000000000000000000.000000;-9.000000;300.000554;2;4.000000;VNS
rand-4-250-250-15-2.dssp;1;-9.000000;100000000000000000000.000000;-9.000000;300.000659;2;4.000000;VNS
rand-4-250-250-20-1.dssp;1;-12.000000;100000000000000000000.000000;-12.000000;300.001680;2;5.000000;VNS
rand-4-250-250-20-2.dssp;1;-12.000000;100000000000000000000.000000;-12.000000;300.000314;2;4.000000;VNS
rand-4-250-250-25-1.dssp;1;-15.000000;100000000000000000000.000000;-15.000000;300.000752;2;5.000000;VNS
rand-4-250-250-25-2.dssp;1;-15.236227;100000000000000000000.000000;-15.236227;300.000356;2;5.000000;VNS
rand-4-250-250-5-1.dssp;1;-2.000000;100000000000000000000.000000;-2.000000;300.000196;2;3.000000;VNS
rand-4-250-250-5-2.dssp;1;-2.000000;100000000000000000000.000000;-2.000000;300.000215;2;2.000000;VNS
rand-4-50-50-10-1.dssp;1;-5.333333;100000000000000000000.000000;-5.333333;300.000149;2;2.000000;VNS
rand-4-50-50-10-2.dssp;1;-5.333333;100000000000000000000.000000;-5.333333;300.000121;2;2.000000;VNS
rand-4-50-50-15-1.dssp;1;-9.000000;100000000000000000000.000000;-9.000000;300.000130;2;3.000000;VNS
rand-4-50-50-15-2.dssp;1;-9.000000;100000000000000000000.000000;-9.000000;300.000229;2;3.000000;VNS
rand-4-50-50-20-1.dssp;1;-12.000000;100000000000000000000.000000;-12.000000;300.000220;2;3.000000;VNS
rand-4-50-50-20-2.dssp;1;-12.000000;100000000000000000000.000000;-12.000000;300.000271;2;3.000000;VNS
rand-4-50-50-25-1.dssp;1;-15.000000;100000000000000000000.000000;-15.000000;300.000160;2;3.000000;VNS
rand-4-50-50-25-2.dssp;1;-15.267602;100000000000000000000.000000;-15.267602;300.000470;2;3.000000;VNS
rand-4-50-50-5-1.dssp;1;-2.000000;100000000000000000000.000000;-2.000000;300.000118;2;2.000000;VNS
rand-4-50-50-5-2.dssp;1;-2.000000;100000000000000000000.000000;-2.000000;300.000109;2;2.000000;VNS
