frac,inteiras,filename,nodes,lb,ub,root,time,status,heuristica,valor
"rand-20-20-20-1000-1,dssp",1,-800,1E+020,-800,"0,006387",5,RA,-746,-54,
"rand-20-20-20-1000-2,dssp",1,-800,1E+020,-800,"0,006398",5,RA,-743,-57,
"rand-20-20-20-250-1,dssp",1,"-192,704994",1E+020,"-192,704994","0,000533",2,RA,-188,"-4,704994",
"rand-20-20-20-250-2,dssp",1,"-194,270371",1E+020,"-194,270371","0,000582",2,RA,-190,"-4,270371",
"rand-20-20-20-500-1,dssp",1,"-383,74085",1E+020,"-383,74085","0,00172",2,RA,-375,"-8,74085",
"rand-20-20-20-500-2,dssp",1,"-386,833765",1E+020,"-386,833765","0,001712",2,RA,-380,"-6,833765",
"rand-20-20-20-750-1,dssp",1,"-575,300605",1E+020,"-575,300605","0,003722",2,RA,-566,"-9,300605",
"rand-20-20-20-750-2,dssp",1,"-577,92808",1E+020,"-577,92808","0,003694",2,RA,-570,"-7,92808",
"rand-20-25-25-1000-1,dssp",1,-800,1E+020,-800,"0,007961",5,RA,-744,-56,
"rand-20-25-25-1000-2,dssp",1,"-769,680708",1E+020,"-769,680708","0,008045",2,RA,-761,"-8,680708",
"rand-20-25-25-250-1,dssp",1,"-192,615894",1E+020,"-192,615894","0,000626",2,RA,-188,"-4,615894",
"rand-20-25-25-250-2,dssp",1,"-193,888652",1E+020,"-193,888652","0,000623",2,RA,-189,"-4,888652",
"rand-20-25-25-500-1,dssp",1,"-383,822648",1E+020,"-383,822648","0,002104",2,RA,-376,"-7,822648",
"rand-20-25-25-500-2,dssp",1,"-386,46569",1E+020,"-386,46569","0,002344",2,RA,-380,"-6,46569",
"rand-20-25-25-750-1,dssp",1,"-574,420254",1E+020,"-574,420254","0,004575",5,RA,-553,"-21,420254",
"rand-20-25-25-750-2,dssp",1,"-578,036065",1E+020,"-578,036065","0,004542",2,RA,-570,"-8,036065",
"rand-20-5-5-1000-1,dssp",1,"-770,914763",1E+020,"-770,914763","0,001934",2,RA,-764,"-6,914763",
"rand-20-5-5-1000-2,dssp",1,"-772,009982",1E+020,"-772,009982","0,001927",2,RA,-766,"-6,009982",
"rand-20-5-5-250-1,dssp",1,"-194,686248",1E+020,"-194,686248","0,000212",2,RA,-192,"-2,686248",
"rand-20-5-5-250-2,dssp",1,"-196,02454",1E+020,"-196,02454","0,00022",2,RA,-194,"-2,02454",
"rand-20-5-5-500-1,dssp",1,"-387,699694",1E+020,"-387,699694","0,000671",2,RA,-383,"-4,699694",
"rand-20-5-5-500-2,dssp",1,"-388,789679",1E+020,"-388,789679","0,000654",2,RA,-385,"-3,789679",
"rand-20-5-5-750-1,dssp",1,"-579,341163",1E+020,"-579,341163","0,001106",2,RA,-574,"-5,341163",
"rand-20-5-5-750-2,dssp",1,"-581,163926",1E+020,"-581,163926","0,001104",2,RA,-577,"-4,163926",
"rand-4-10-10-1000-1,dssp",1,"-604,853711",1E+020,"-604,853711","0,003193",2,RA,-581,"-23,853711",
"rand-4-10-10-1000-2,dssp",1,"-609,091605",1E+020,"-609,091605","0,003209",2,RA,-597,"-12,091605",
"rand-4-10-10-250-1,dssp",1,"-152,260684",1E+020,"-152,260684","0,000293",2,RA,-144,"-8,260684",
"rand-4-10-10-250-2,dssp",1,"-154,397302",1E+020,"-154,397302","0,000289",2,RA,-145,"-9,397302",
"rand-4-10-10-500-1,dssp",1,"-302,831223",1E+020,"-302,831223","0,000886",2,RA,-289,"-13,831223",
"rand-4-10-10-500-2,dssp",1,"-305,904425",1E+020,"-305,904425","0,000885",2,RA,-293,"-12,904425",
"rand-4-10-10-750-1,dssp",1,"-453,19451",1E+020,"-453,19451","0,001847",2,RA,-433,"-20,19451",
"rand-4-10-10-750-2,dssp",1,"-459,268942",1E+020,"-459,268942","0,001845",2,RA,-446,"-13,268942",
"rand-4-15-15-1000-1,dssp",1,"-602,530558",1E+020,"-602,530558","0,004731",2,RA,-576,"-26,530558",
"rand-4-15-15-1000-2,dssp",1,"-605,831304",1E+020,"-605,831304","0,004722",2,RA,-584,"-21,831304",
"rand-4-15-15-250-1,dssp",1,"-151,741845",1E+020,"-151,741845","0,000415",2,RA,-143,"-8,741845",
"rand-4-15-15-250-2,dssp",1,"-151,98598",1E+020,"-151,98598","0,000395",2,RA,-141,"-10,98598",
"rand-4-15-15-500-1,dssp",1,"-303,344805",1E+020,"-303,344805","0,001276",2,RA,-292,"-11,344805",
"rand-4-15-15-500-2,dssp",1,"-304,629013",1E+020,"-304,629013","0,001268",2,RA,-293,"-11,629013",
"rand-4-15-15-750-1,dssp",1,"-453,150431",1E+020,"-453,150431","0,002711",2,RA,-430,"-23,150431",
"rand-4-15-15-750-2,dssp",1,"-461,414885",1E+020,"-461,414885","0,002711",2,RA,-446,"-15,414885",
"rand-4-20-20-1000-1,dssp",1,"-602,595683",1E+020,"-602,595683","0,006267",2,RA,-577,"-25,595683",
"rand-4-20-20-1000-2,dssp",1,"-604,559374",1E+020,"-604,559374","0,006265",2,RA,-581,"-23,559374",
"rand-4-20-20-250-1,dssp",1,"-150,376055",1E+020,"-150,376055","0,000507",2,RA,-138,"-12,376055",
"rand-4-20-20-250-2,dssp",1,"-152,441867",1E+020,"-152,441867","0,000503",2,RA,-142,"-10,441867",
"rand-4-20-20-500-1,dssp",1,"-300,567673",1E+020,"-300,567673","0,001666",2,RA,-285,"-15,567673",
"rand-4-20-20-500-2,dssp",1,"-303,307158",1E+020,"-303,307158","0,001662",2,RA,-288,"-15,307158",
"rand-4-20-20-750-1,dssp",1,"-450,771754",1E+020,"-450,771754","0,003589",2,RA,-426,"-24,771754",
"rand-4-20-20-750-2,dssp",1,"-454,272334",1E+020,"-454,272334","0,004125",2,RA,-431,"-23,272334",
"rand-4-25-25-1000-1,dssp",1,"-600,608833",1E+020,"-600,608833","0,007819",5,RA,-573,"-27,608833",
"rand-4-25-25-1000-2,dssp",1,"-603,186743",1E+020,"-603,186743","0,007802",2,RA,-582,"-21,186743",
"rand-4-25-25-250-1,dssp",1,-150,1E+020,-150,"0,000603",2,RA,-137,-13,
"rand-4-25-25-250-2,dssp",1,"-151,471904",1E+020,"-151,471904","0,000596",2,RA,-139,"-12,471904",
"rand-4-25-25-500-1,dssp",1,"-300,791599",1E+020,"-300,791599","0,002051",2,RA,-284,"-16,791599",
"rand-4-25-25-500-2,dssp",1,"-305,294381",1E+020,"-305,294381","0,002055",2,RA,-293,"-12,294381",
"rand-4-25-25-750-1,dssp",1,"-450,845596",1E+020,"-450,845596","0,004443",2,RA,-430,"-20,845596",
"rand-4-25-25-750-2,dssp",1,"-455,737754",1E+020,"-455,737754","0,004565",2,RA,-437,"-18,737754",
"rand-4-5-5-1000-1,dssp",1,"-609,052891",1E+020,"-609,052891","0,00166",2,RA,-591,"-18,052891",
"rand-4-5-5-1000-2,dssp",1,"-613,866947",1E+020,"-613,866947","0,001662",2,RA,-600,"-13,866947",
"rand-4-5-5-250-1,dssp",1,"-154,023268",1E+020,"-154,023268","0,000184",2,RA,-146,"-8,023268",
"rand-4-5-5-250-2,dssp",1,"-156,113935",1E+020,"-156,113935","0,00018",2,RA,-150,"-6,113935",
"rand-4-5-5-500-1,dssp",1,"-306,033763",1E+020,"-306,033763","0,000503",2,RA,-298,"-8,033763",
"rand-4-5-5-500-2,dssp",1,"-310,234982",1E+020,"-310,234982","0,000519",2,RA,-301,"-9,234982",
"rand-4-5-5-750-1,dssp",1,"-456,659589",1E+020,"-456,659589","0,000988",2,RA,-442,"-14,659589",
"rand-4-5-5-750-2,dssp",1,"-458,105934",1E+020,"-458,105934","0,001019",2,RA,-447,"-11,105934",
,,,,,,,,,"-13,04960405",
,,,,,,,,,"10,6637137778",
