frac,inteiras,filename,nodes,lb,ub,root,time,status,heuristica,valor
"rand-20-25-25-750-2,dssp",1,"-578,036065",1E+020,"-578,036065","180,00575",2,-570,VNS,"-8,036065",
"rand-20-5-5-1000-1,dssp",1,"-770,914763",1E+020,"-770,914763","180,01173",2,-765,VNS,"-5,914763",
"rand-20-5-5-1000-2,dssp",1,"-772,009982",1E+020,"-772,009982","180,015418",2,-766,VNS,"-6,009982",
"rand-20-5-5-250-1,dssp",1,"-194,686248",1E+020,"-194,686248","180,000352",2,-193,VNS,"-1,686248",
"rand-20-5-5-250-2,dssp",1,"-196,02454",1E+020,"-196,02454","180,000504",2,-194,VNS,"-2,02454",
"rand-20-5-5-500-1,dssp",1,"-387,699694",1E+020,"-387,699694","180,003322",2,-384,VNS,"-3,699694",
"rand-20-5-5-500-2,dssp",1,"-388,789679",1E+020,"-388,789679","180,00182",2,-385,VNS,"-3,789679",
"rand-20-5-5-750-1,dssp",1,"-579,341163",1E+020,"-579,341163","180,007305",2,-575,VNS,"-4,341163",
"rand-20-5-5-750-2,dssp",1,"-581,163926",1E+020,"-581,163926","180,001384",2,-577,VNS,"-4,163926",
"rand-4-10-10-1000-1,dssp",1,"-604,853711",1E+020,"-604,853711","180,020612",2,-585,VNS,"-19,853711",
"rand-4-10-10-1000-2,dssp",1,"-609,091605",1E+020,"-609,091605","180,00579",2,-597,VNS,"-12,091605",
"rand-4-10-10-250-1,dssp",1,"-152,260684",1E+020,"-152,260684","180,000679",2,-145,VNS,"-7,260684",
"rand-4-10-10-250-2,dssp",1,"-154,397302",1E+020,"-154,397302","180,000649",2,-147,VNS,"-7,397302",
"rand-4-10-10-500-1,dssp",1,"-302,831223",1E+020,"-302,831223","180,001829",2,-289,VNS,"-13,831223",
"rand-4-10-10-500-2,dssp",1,"-305,904425",1E+020,"-305,904425","180,00677",2,-294,VNS,"-11,904425",
"rand-4-10-10-750-1,dssp",1,"-453,19451",1E+020,"-453,19451","180,001907",2,-434,VNS,"-19,19451",
"rand-4-10-10-750-2,dssp",1,"-459,268942",1E+020,"-459,268942","180,002098",2,-446,VNS,"-13,268942",
"rand-4-15-15-1000-1,dssp",1,"-602,530558",1E+020,"-602,530558","180,024582",2,-576,VNS,"-26,530558",
"rand-4-15-15-1000-2,dssp",1,"-605,831304",1E+020,"-605,831304","180,01306",2,-584,VNS,"-21,831304",
"rand-4-15-15-250-1,dssp",1,"-151,741845",1E+020,"-151,741845","180,00084",2,-143,VNS,"-8,741845",
"rand-4-15-15-250-2,dssp",1,"-151,98598",1E+020,"-151,98598","180,002686",2,-144,VNS,"-7,98598",
"rand-4-15-15-500-1,dssp",1,"-303,344805",1E+020,"-303,344805","180,005262",2,-292,VNS,"-11,344805",
"rand-4-15-15-500-2,dssp",1,"-304,629013",1E+020,"-304,629013","180,006774",2,-293,VNS,"-11,629013",
"rand-4-15-15-750-1,dssp",1,"-453,150431",1E+020,"-453,150431","180,019128",2,-436,VNS,"-17,150431",
"rand-4-15-15-750-2,dssp",1,"-461,414885",1E+020,"-461,414885","180,024153",2,-447,VNS,"-14,414885",
"rand-4-20-20-1000-1,dssp",1,"-602,595683",1E+020,"-602,595683","180,015947",2,-577,VNS,"-25,595683",
"rand-4-20-20-1000-2,dssp",1,"-604,559374",1E+020,"-604,559374","180,05982",2,-582,VNS,"-22,559374",
"rand-4-20-20-250-1,dssp",1,"-150,376055",1E+020,"-150,376055","180,003484",2,-139,VNS,"-11,376055",
"rand-4-20-20-250-2,dssp",1,"-152,441867",1E+020,"-152,441867","180,002863",2,-143,VNS,"-9,441867",
"rand-4-20-20-500-1,dssp",1,"-300,567673",1E+020,"-300,567673","180,012211",2,-285,VNS,"-15,567673",
"rand-4-20-20-500-2,dssp",1,"-303,307158",1E+020,"-303,307158","180,013182",2,-288,VNS,"-15,307158",
"rand-4-20-20-750-1,dssp",1,"-450,771754",1E+020,"-450,771754","180,023033",2,-429,VNS,"-21,771754",
"rand-4-20-20-750-2,dssp",1,"-454,272334",1E+020,"-454,272334","180,016859",2,-435,VNS,"-19,272334",
"rand-4-25-25-1000-1,dssp",1,"-600,608833",1E+020,"-600,608833","180,048284",5,-573,VNS,"-27,608833",
"rand-4-25-25-1000-2,dssp",1,"-603,186743",1E+020,"-603,186743","180,027205",2,-582,VNS,"-21,186743",
"rand-4-25-25-250-1,dssp",1,-150,1E+020,-150,"180,0044",2,-139,VNS,-11,
"rand-4-25-25-250-2,dssp",1,"-151,471904",1E+020,"-151,471904","180,003197",2,-142,VNS,"-9,471904",
"rand-4-25-25-500-1,dssp",1,"-300,791599",1E+020,"-300,791599","180,006447",2,-284,VNS,"-16,791599",
"rand-4-25-25-500-2,dssp",1,"-305,294381",1E+020,"-305,294381","180,016575",2,-293,VNS,"-12,294381",
"rand-4-25-25-750-1,dssp",1,"-450,845596",1E+020,"-450,845596","180,012555",2,-430,VNS,"-20,845596",
"rand-4-25-25-750-2,dssp",1,"-455,737754",1E+020,"-455,737754","180,022719",2,-441,VNS,"-14,737754",
"rand-4-5-5-1000-1,dssp",1,"-609,052891",1E+020,"-609,052891","180,010114",2,-592,VNS,"-17,052891",
"rand-4-5-5-1000-2,dssp",1,"-613,866947",1E+020,"-613,866947","180,014797",2,-600,VNS,"-13,866947",
"rand-4-5-5-250-1,dssp",1,"-154,023268",1E+020,"-154,023268","180,000286",2,-149,VNS,"-5,023268",
"rand-4-5-5-250-2,dssp",1,"-156,113935",1E+020,"-156,113935","180,000324",2,-151,VNS,"-5,113935",
"rand-4-5-5-500-1,dssp",1,"-306,033763",1E+020,"-306,033763","180,003856",2,-298,VNS,"-8,033763",
"rand-4-5-5-500-2,dssp",1,"-310,234982",1E+020,"-310,234982","180,001259",2,-301,VNS,"-9,234982",
"rand-4-5-5-750-1,dssp",1,"-456,659589",1E+020,"-456,659589","180,003324",2,-443,VNS,"-13,659589",
"rand-4-5-5-750-2,dssp",1,"-458,105934",1E+020,"-458,105934","180,008727",2,-447,VNS,"-11,105934",
,,,,,,,,,"-12,12460405",
,,,,,,,,,"10,7171783367",
